369,Crude Oil Prices WTI,monthly,dollars per barrel,1993-05-01,19.95
370,Crude Oil Prices WTI,monthly,dollars per barrel,1993-04-01,20.25
371,Crude Oil Prices WTI,monthly,dollars per barrel,1993-03-01,20.32
372,Crude Oil Prices WTI,monthly,dollars per barrel,1993-02-01,20.09
373,Crude Oil Prices WTI,monthly,dollars per barrel,1993-01-01,19.03
374,Crude Oil Prices WTI,monthly,dollars per barrel,1992-12-01,19.41
375,Crude Oil Prices WTI,monthly,dollars per barrel,1992-11-01,20.34
376,Crude Oil Prices WTI,monthly,dollars per barrel,1992-10-01,21.69
377,Crude Oil Prices WTI,monthly,dollars per barrel,1992-09-01,21.88
378,Crude Oil Prices WTI,monthly,dollars per barrel,1992-08-01,21.34
379,Crude Oil Prices WTI,monthly,dollars per barrel,1992-07-01,21.78
380,Crude Oil Prices WTI,monthly,dollars per barrel,1992-06-01,22.39
381,Crude Oil Prices WTI,monthly,dollars per barrel,1992-05-01,20.98
382,Crude Oil Prices WTI,monthly,dollars per barrel,1992-04-01,20.23
383,Crude Oil Prices WTI,monthly,dollars per barrel,1992-03-01,18.92
384,Crude Oil Prices WTI,monthly,dollars per barrel,1992-02-01,19.01
385,Crude Oil Prices WTI,monthly,dollars per barrel,1992-01-01,18.79
386,Crude Oil Prices WTI,monthly,dollars per barrel,1991-12-01,19.50
387,Crude Oil Prices WTI,monthly,dollars per barrel,1991-11-01,22.46
388,Crude Oil Prices WTI,monthly,dollars per barrel,1991-10-01,23.23
389,Crude Oil Prices WTI,monthly,dollars per barrel,1991-09-01,21.89
390,Crude Oil Prices WTI,monthly,dollars per barrel,1991-08-01,21.69
391,Crude Oil Prices WTI,monthly,dollars per barrel,1991-07-01,21.40
392,Crude Oil Prices WTI,monthly,dollars per barrel,1991-06-01,20.19
393,Crude Oil Prices WTI,monthly,dollars per barrel,1991-05-01,21.23
394,Crude Oil Prices WTI,monthly,dollars per barrel,1991-04-01,20.83
395,Crude Oil Prices WTI,monthly,dollars per barrel,1991-03-01,19.90
396,Crude Oil Prices WTI,monthly,dollars per barrel,1991-02-01,20.48
397,Crude Oil Prices WTI,monthly,dollars per barrel,1991-01-01,25.23
398,Crude Oil Prices WTI,monthly,dollars per barrel,1990-12-01,27.28
399,Crude Oil Prices WTI,monthly,dollars per barrel,1990-11-01,32.33
400,Crude Oil Prices WTI,monthly,dollars per barrel,1990-10-01,36.04
401,Crude Oil Prices WTI,monthly,dollars per barrel,1990-09-01,33.51
402,Crude Oil Prices WTI,monthly,dollars per barrel,1990-08-01,27.31
403,Crude Oil Prices WTI,monthly,dollars per barrel,1990-07-01,18.45
404,Crude Oil Prices WTI,monthly,dollars per barrel,1990-06-01,16.70
405,Crude Oil Prices WTI,monthly,dollars per barrel,1990-05-01,18.20
406,Crude Oil Prices WTI,monthly,dollars per barrel,1990-04-01,18.43
407,Crude Oil Prices WTI,monthly,dollars per barrel,1990-03-01,20.39
408,Crude Oil Prices WTI,monthly,dollars per barrel,1990-02-01,22.11
409,Crude Oil Prices WTI,monthly,dollars per barrel,1990-01-01,22.86
410,Crude Oil Prices WTI,monthly,dollars per barrel,1989-12-01,21.10
411,Crude Oil Prices WTI,monthly,dollars per barrel,1989-11-01,19.86
412,Crude Oil Prices WTI,monthly,dollars per barrel,1989-10-01,20.10
413,Crude Oil Prices WTI,monthly,dollars per barrel,1989-09-01,19.59
414,Crude Oil Prices WTI,monthly,dollars per barrel,1989-08-01,18.58
415,Crude Oil Prices WTI,monthly,dollars per barrel,1989-07-01,19.78
416,Crude Oil Prices WTI,monthly,dollars per barrel,1989-06-01,20.05
417,Crude Oil Prices WTI,monthly,dollars per barrel,1989-05-01,20.12
418,Crude Oil Prices WTI,monthly,dollars per barrel,1989-04-01,21.07
419,Crude Oil Prices WTI,monthly,dollars per barrel,1989-03-01,19.48
420,Crude Oil Prices WTI,monthly,dollars per barrel,1989-02-01,17.94
421,Crude Oil Prices WTI,monthly,dollars per barrel,1989-01-01,18.02
422,Crude Oil Prices WTI,monthly,dollars per barrel,1988-12-01,16.38
423,Crude Oil Prices WTI,monthly,dollars per barrel,1988-11-01,14.14
424,Crude Oil Prices WTI,monthly,dollars per barrel,1988-10-01,13.77
425,Crude Oil Prices WTI,monthly,dollars per barrel,1988-09-01,14.54
426,Crude Oil Prices WTI,monthly,dollars per barrel,1988-08-01,15.52
427,Crude Oil Prices WTI,monthly,dollars per barrel,1988-07-01,15.50
428,Crude Oil Prices WTI,monthly,dollars per barrel,1988-06-01,16.53
429,Crude Oil Prices WTI,monthly,dollars per barrel,1988-05-01,17.42
430,Crude Oil Prices WTI,monthly,dollars per barrel,1988-04-01,17.86
431,Crude Oil Prices WTI,monthly,dollars per barrel,1988-03-01,16.20
432,Crude Oil Prices WTI,monthly,dollars per barrel,1988-02-01,16.80
433,Crude Oil Prices WTI,monthly,dollars per barrel,1988-01-01,17.13
434,Crude Oil Prices WTI,monthly,dollars per barrel,1987-12-01,17.28
435,Crude Oil Prices WTI,monthly,dollars per barrel,1987-11-01,18.85
436,Crude Oil Prices WTI,monthly,dollars per barrel,1987-10-01,19.86
437,Crude Oil Prices WTI,monthly,dollars per barrel,1987-09-01,19.53
438,Crude Oil Prices WTI,monthly,dollars per barrel,1987-08-01,20.31
439,Crude Oil Prices WTI,monthly,dollars per barrel,1987-07-01,21.34
440,Crude Oil Prices WTI,monthly,dollars per barrel,1987-06-01,20.07
441,Crude Oil Prices WTI,monthly,dollars per barrel,1987-05-01,19.44
442,Crude Oil Prices WTI,monthly,dollars per barrel,1987-04-01,18.68
443,Crude Oil Prices WTI,monthly,dollars per barrel,1987-03-01,18.30
444,Crude Oil Prices WTI,monthly,dollars per barrel,1987-02-01,17.75
445,Crude Oil Prices WTI,monthly,dollars per barrel,1987-01-01,18.65
446,Crude Oil Prices WTI,monthly,dollars per barrel,1986-12-01,16.11
447,Crude Oil Prices WTI,monthly,dollars per barrel,1986-11-01,15.22
448,Crude Oil Prices WTI,monthly,dollars per barrel,1986-10-01,14.90
449,Crude Oil Prices WTI,monthly,dollars per barrel,1986-09-01,14.87
450,Crude Oil Prices WTI,monthly,dollars per barrel,1986-08-01,15.10
451,Crude Oil Prices WTI,monthly,dollars per barrel,1986-07-01,11.59
452,Crude Oil Prices WTI,monthly,dollars per barrel,1986-06-01,13.43
453,Crude Oil Prices WTI,monthly,dollars per barrel,1986-05-01,15.38
454,Crude Oil Prices WTI,monthly,dollars per barrel,1986-04-01,12.84
455,Crude Oil Prices WTI,monthly,dollars per barrel,1986-03-01,12.61
456,Crude Oil Prices WTI,monthly,dollars per barrel,1986-02-01,15.46
457,Crude Oil Prices WTI,monthly,dollars per barrel,1986-01-01,22.93
